date,platform,content_type,reach,likes,comments,shares,clicks,conversions,engagement,engagement_rate,conversion_rate,hour,day_of_week,month
2024-03-02 14:00:00,Instagram,Video,7207,783,133,135,159,39,1051,14.58,0.541,14,Saturday,2024-03
2024-03-02 16:00:00,Twitter,Image,3912,469,55,134,220,39,658,16.82,0.997,16,Saturday,2024-03
2024-03-02 18:00:00,Instagram,Video,6714,553,70,138,350,39,761,11.33,0.581,18,Saturday,2024-03
2024-03-02 20:00:00,Twitter,Video,4428,495,41,79,198,15,615,13.89,0.339,20,Saturday,2024-03
2024-03-02 22:00:00,Twitter,Video,5018,493,62,140,262,16,695,13.85,0.319,22,Saturday,2024-03
2024-03-03 00:00:00,Instagram,Carousel,4278,186,63,137,229,37,386,9.02,0.865,0,Sunday,2024-03
2024-03-03 02:00:00,Facebook,Story,1335,77,13,56,102,3,146,10.94,0.225,2,Sunday,2024-03
2024-03-03 04:00:00,Instagram,Carousel,4653,214,53,73,291,31,340,7.31,0.666,4,Sunday,2024-03
2024-03-03 06:00:00,Twitter,Video,5110,277,26,216,156,39,519,10.16,0.763,6,Sunday,2024-03
2024-03-03 08:00:00,Facebook,Story,3262,233,21,61,102,18,315,9.66,0.552,8,Sunday,2024-03
2024-03-03 10:00:00,Twitter,Carousel,2743,290,28,28,140,21,346,12.61,0.766,10,Sunday,2024-03
2024-03-03 12:00:00,Instagram,Image,4573,398,75,215,318,20,688,15.04,0.437,12,Sunday,2024-03
2024-03-03 14:00:00,Facebook,Carousel,4020,256,41,121,259,26,418,10.4,0.647,14,Sunday,2024-03
2024-03-03 16:00:00,Twitter,Image,3321,400,35,121,151,35,556,16.74,1.054,16,Sunday,2024-03
2024-03-03 18:00:00,Instagram,Image,4265,531,66,160,311,27,757,17.75,0.633,18,Sunday,2024-03
2024-03-03 20:00:00,Instagram,Text,3575,221,45,159,226,19,425,11.89,0.531,20,Sunday,2024-03
2024-03-03 22:00:00,Facebook,Image,2155,132,26,46,65,19,204,9.47,0.882,22,Sunday,2024-03
2024-03-04 00:00:00,Twitter,Image,2959,232,72,75,73,5,379,12.81,0.169,0,Monday,2024-03
2024-03-04 02:00:00,Twitter,Story,1578,156,26,42,72,2,224,14.2,0.127,2,Monday,2024-03
2024-03-04 04:00:00,Facebook,Carousel,4448,244,31,66,115,34,341,7.67,0.764,4,Monday,2024-03
2024-03-04 06:00:00,Facebook,Video,7303,435,73,123,565,75,631,8.64,1.027,6,Monday,2024-03
2024-03-04 08:00:00,Instagram,Video,6623,403,98,71,399,44,572,8.64,0.664,8,Monday,2024-03
2024-03-04 10:00:00,Instagram,Video,6299,818,52,265,425,15,1135,18.02,0.238,10,Monday,2024-03
2024-03-04 12:00:00,Instagram,Carousel,4918,321,50,158,219,56,529,10.76,1.139,12,Monday,2024-03
2024-03-04 14:00:00,Twitter,Image,2913,153,71,56,193,13,280,9.61,0.446,14,Monday,2024-03
2024-03-04 16:00:00,Instagram,Video,8055,778,116,240,514,15,1134,14.08,0.186,16,Monday,2024-03
2024-03-04 18:00:00,Twitter,Text,891,95,20,10,25,7,125,14.03,0.786,18,Monday,2024-03
2024-03-04 20:00:00,Facebook,Image,1174,63,17,17,57,11,97,8.26,0.937,20,Monday,2024-03
2024-03-04 22:00:00,Facebook,Video,3422,225,50,170,209,35,445,13.0,1.023,22,Monday,2024-03
2024-03-05 00:00:00,Instagram,Image,5657,249,42,102,249,58,393,6.95,1.025,0,Tuesday,2024-03
2024-03-05 02:00:00,Facebook,Carousel,3272,244,59,125,180,16,428,13.08,0.489,2,Tuesday,2024-03
2024-03-05 04:00:00,Instagram,Video,5729,277,142,86,139,61,505,8.81,1.065,4,Tuesday,2024-03
2024-03-05 06:00:00,Facebook,Image,3518,246,63,81,152,13,390,11.09,0.37,6,Tuesday,2024-03
2024-03-05 08:00:00,Instagram,Story,3251,364,49,155,73,21,568,17.47,0.646,8,Tuesday,2024-03
2024-03-05 10:00:00,Instagram,Image,3096,304,72,37,168,32,413,13.34,1.034,10,Tuesday,2024-03
2024-03-05 12:00:00,Facebook,Image,3199,134,62,151,190,18,347,10.85,0.563,12,Tuesday,2024-03
2024-03-05 14:00:00,Instagram,Image,4226,188,98,121,91,36,407,9.63,0.852,14,Tuesday,2024-03
2024-03-05 16:00:00,Instagram,Video,6347,389,39,209,363,41,637,10.04,0.646,16,Tuesday,2024-03
2024-03-05 18:00:00,Twitter,Video,5078,618,112,175,105,43,905,17.82,0.847,18,Tuesday,2024-03
2024-03-05 20:00:00,Twitter,Image,4448,466,53,207,124,37,726,16.32,0.832,20,Tuesday,2024-03
2024-03-05 22:00:00,Twitter,Video,3558,143,83,51,91,16,277,7.79,0.45,22,Tuesday,2024-03
2024-03-06 00:00:00,Twitter,Video,4116,405,57,46,161,40,508,12.34,0.972,0,Wednesday,2024-03
2024-03-06 02:00:00,Twitter,Story,2435,265,47,92,94,5,404,16.59,0.205,2,Wednesday,2024-03
2024-03-06 04:00:00,Instagram,Text,3315,457,49,34,94,15,540,16.29,0.452,4,Wednesday,2024-03
2024-03-06 06:00:00,Instagram,Story,3628,355,23,173,152,40,551,15.19,1.103,6,Wednesday,2024-03
2024-03-06 08:00:00,Instagram,Story,4615,464,80,163,266,32,707,15.32,0.693,8,Wednesday,2024-03
2024-03-06 10:00:00,Facebook,Video,5101,707,100,209,369,17,1016,19.92,0.333,10,Wednesday,2024-03
2024-03-06 12:00:00,Twitter,Text,1891,172,40,52,102,12,264,13.96,0.635,12,Wednesday,2024-03
2024-03-06 14:00:00,Twitter,Video,4436,194,76,191,130,33,461,10.39,0.744,14,Wednesday,2024-03
2024-03-06 16:00:00,Twitter,Text,994,52,24,25,33,2,101,10.16,0.201,16,Wednesday,2024-03
2024-03-06 18:00:00,Facebook,Text,1938,206,33,69,48,20,308,15.89,1.032,18,Wednesday,2024-03
2024-03-06 20:00:00,Instagram,Carousel,4592,395,58,204,347,19,657,14.31,0.414,20,Wednesday,2024-03
2024-03-06 22:00:00,Twitter,Text,1174,148,24,55,40,8,227,19.34,0.681,22,Wednesday,2024-03
2024-03-07 00:00:00,Twitter,Carousel,4798,194,78,113,188,38,385,8.02,0.792,0,Thursday,2024-03
2024-03-07 02:00:00,Twitter,Image,2755,344,47,121,98,18,512,18.58,0.653,2,Thursday,2024-03
2024-03-07 04:00:00,Instagram,Image,4283,409,78,144,274,31,631,14.73,0.724,4,Thursday,2024-03
2024-03-07 06:00:00,Facebook,Carousel,3618,168,26,122,132,6,316,8.73,0.166,6,Thursday,2024-03
2024-03-07 08:00:00,Facebook,Video,5764,420,111,206,230,53,737,12.79,0.92,8,Thursday,2024-03
2024-03-07 10:00:00,Twitter,Carousel,2495,261,44,80,51,21,385,15.43,0.842,10,Thursday,2024-03
2024-03-07 12:00:00,Twitter,Text,2366,288,39,47,76,11,374,15.81,0.465,12,Thursday,2024-03
2024-03-07 14:00:00,Facebook,Video,4354,381,47,133,130,51,561,12.88,1.171,14,Thursday,2024-03
2024-03-07 16:00:00,Twitter,Story,2922,328,40,102,118,12,470,16.08,0.411,16,Thursday,2024-03
2024-03-07 18:00:00,Instagram,Text,3392,331,50,112,126,17,493,14.53,0.501,18,Thursday,2024-03
2024-03-07 20:00:00,Twitter,Text,1743,87,37,20,103,6,144,8.26,0.344,20,Thursday,2024-03
2024-03-07 22:00:00,Twitter,Text,1818,231,26,40,92,9,297,16.34,0.495,22,Thursday,2024-03
2024-03-08 00:00:00,Twitter,Image,2416,337,32,57,151,12,426,17.63,0.497,0,Friday,2024-03
2024-03-08 02:00:00,Twitter,Text,2050,252,28,79,54,21,359,17.51,1.024,2,Friday,2024-03
2024-03-08 04:00:00,Facebook,Story,1847,100,20,90,65,11,210,11.37,0.596,4,Friday,2024-03
2024-03-08 06:00:00,Facebook,Video,5029,216,65,165,388,33,446,8.87,0.656,6,Friday,2024-03
2024-03-08 08:00:00,Twitter,Image,3354,147,37,110,258,35,294,8.77,1.044,8,Friday,2024-03
2024-03-08 10:00:00,Instagram,Carousel,6897,433,64,124,519,71,621,9.0,1.029,10,Friday,2024-03
2024-03-08 12:00:00,Facebook,Video,4057,366,57,81,204,5,504,12.42,0.123,12,Friday,2024-03
2024-03-08 14:00:00,Facebook,Carousel,4722,251,107,189,214,31,547,11.58,0.657,14,Friday,2024-03
2024-03-08 16:00:00,Instagram,Carousel,6943,822,140,270,224,32,1232,17.74,0.461,16,Friday,2024-03
2024-03-08 18:00:00,Facebook,Video,3889,338,45,156,154,9,539,13.86,0.231,18,Friday,2024-03
2024-03-08 20:00:00,Facebook,Carousel,3857,241,66,105,93,24,412,10.68,0.622,20,Friday,2024-03
2024-03-08 22:00:00,Twitter,Story,2834,312,43,127,105,5,482,17.01,0.176,22,Friday,2024-03
2024-03-09 00:00:00,Twitter,Image,3065,299,63,70,193,7,432,14.09,0.228,0,Saturday,2024-03
2024-03-09 02:00:00,Instagram,Video,7682,531,60,326,256,68,917,11.94,0.885,2,Saturday,2024-03
2024-03-09 04:00:00,Instagram,Video,7234,680,102,166,351,55,948,13.1,0.76,4,Saturday,2024-03
2024-03-09 06:00:00,Instagram,Image,5049,699,119,224,370,31,1042,20.64,0.614,6,Saturday,2024-03
2024-03-09 08:00:00,Facebook,Text,2277,180,55,60,127,20,295,12.96,0.878,8,Saturday,2024-03
2024-03-09 10:00:00,Instagram,Video,7438,1004,73,296,381,29,1373,18.46,0.39,10,Saturday,2024-03
2024-03-09 12:00:00,Instagram,Carousel,6074,644,69,177,346,33,890,14.65,0.543,12,Saturday,2024-03
2024-03-09 14:00:00,Instagram,Video,8391,502,203,255,537,46,960,11.44,0.548,14,Saturday,2024-03
2024-03-09 16:00:00,Twitter,Image,2308,186,36,73,115,5,295,12.78,0.217,16,Saturday,2024-03
2024-03-09 18:00:00,Facebook,Story,1128,101,9,16,85,8,126,11.17,0.709,18,Saturday,2024-03
2024-03-09 20:00:00,Instagram,Carousel,5018,656,89,204,211,58,949,18.91,1.156,20,Saturday,2024-03
2024-03-09 22:00:00,Instagram,Video,8550,1043,188,144,310,35,1375,16.08,0.409,22,Saturday,2024-03
2024-03-10 00:00:00,Twitter,Image,3750,161,24,78,119,13,263,7.01,0.347,0,Sunday,2024-03
2024-03-10 02:00:00,Twitter,Video,4765,570,77,48,218,26,695,14.59,0.546,2,Sunday,2024-03
2024-03-10 04:00:00,Instagram,Image,4769,525,92,186,95,54,803,16.84,1.132,4,Sunday,2024-03
2024-03-10 06:00:00,Twitter,Carousel,3570,433,82,37,271,35,552,15.46,0.98,6,Sunday,2024-03
2024-03-10 08:00:00,Instagram,Video,7775,1046,107,264,377,87,1417,18.23,1.119,8,Sunday,2024-03
2024-03-10 10:00:00,Instagram,Image,5955,283,89,223,402,44,595,9.99,0.739,10,Sunday,2024-03
2024-03-10 12:00:00,Twitter,Image,3082,130,35,97,230,31,262,8.5,1.006,12,Sunday,2024-03
2024-03-10 14:00:00,Twitter,Text,1394,73,9,46,72,5,128,9.18,0.359,14,Sunday,2024-03
2024-03-10 16:00:00,Facebook,Text,2403,188,47,69,65,26,304,12.65,1.082,16,Sunday,2024-03
2024-03-10 18:00:00,Instagram,Video,7019,599,138,173,148,14,910,12.96,0.199,18,Sunday,2024-03
2024-03-10 20:00:00,Twitter,Story,4453,327,84,168,277,28,579,13.0,0.629,20,Sunday,2024-03
2024-03-10 22:00:00,Twitter,Image,3168,416,46,88,101,13,550,17.36,0.41,22,Sunday,2024-03
2024-03-11 00:00:00,Instagram,Image,4597,298,50,187,182,16,535,11.64,0.348,0,Monday,2024-03
2024-03-11 02:00:00,Twitter,Story,2544,144,52,38,120,16,234,9.2,0.629,2,Monday,2024-03
2024-03-11 04:00:00,Instagram,Text,3517,425,20,76,129,9,521,14.81,0.256,4,Monday,2024-03
2024-03-11 06:00:00,Facebook,Text,2829,194,31,87,169,14,312,11.03,0.495,6,Monday,2024-03
2024-03-11 08:00:00,Instagram,Carousel,5107,352,80,55,126,28,487,9.54,0.548,8,Monday,2024-03
2024-03-11 10:00:00,Twitter,Image,4194,563,81,56,296,37,700,16.69,0.882,10,Monday,2024-03
2024-03-11 12:00:00,Instagram,Story,4992,401,47,152,264,34,600,12.02,0.681,12,Monday,2024-03
2024-03-11 14:00:00,Facebook,Image,3126,301,74,144,226,30,519,16.6,0.96,14,Monday,2024-03
2024-03-11 16:00:00,Twitter,Carousel,4130,514,62,164,117,15,740,17.92,0.363,16,Monday,2024-03
2024-03-11 18:00:00,Twitter,Image,1809,204,15,43,64,8,262,14.48,0.442,18,Monday,2024-03
2024-03-11 20:00:00,Instagram,Carousel,5129,489,35,216,216,41,740,14.43,0.799,20,Monday,2024-03
2024-03-11 22:00:00,Twitter,Video,6255,703,57,283,356,35,1043,16.67,0.56,22,Monday,2024-03
2024-03-12 00:00:00,Instagram,Video,6592,486,139,249,434,38,874,13.26,0.576,0,Tuesday,2024-03
2024-03-12 02:00:00,Facebook,Text,2210,246,28,40,128,25,314,14.21,1.131,2,Tuesday,2024-03
2024-03-12 04:00:00,Instagram,Video,6885,739,108,301,452,11,1148,16.67,0.16,4,Tuesday,2024-03
2024-03-12 06:00:00,Instagram,Image,2972,415,59,132,175,30,606,20.39,1.009,6,Tuesday,2024-03
2024-03-12 08:00:00,Instagram,Video,6949,886,62,91,467,70,1039,14.95,1.007,8,Tuesday,2024-03
2024-03-12 10:00:00,Twitter,Video,4483,252,99,167,229,45,518,11.55,1.004,10,Tuesday,2024-03
2024-03-12 12:00:00,Twitter,Video,4073,278,61,127,278,39,466,11.44,0.958,12,Tuesday,2024-03
2024-03-12 14:00:00,Instagram,Video,6923,679,142,122,159,73,943,13.62,1.054,14,Tuesday,2024-03
2024-03-12 16:00:00,Facebook,Story,2432,266,32,109,92,2,407,16.74,0.082,16,Tuesday,2024-03
2024-03-12 18:00:00,Twitter,Image,3052,213,50,76,158,32,339,11.11,1.048,18,Tuesday,2024-03
2024-03-12 20:00:00,Twitter,Text,1738,149,27,83,138,6,259,14.9,0.345,20,Tuesday,2024-03
2024-03-12 22:00:00,Twitter,Carousel,4480,504,56,46,92,27,606,13.53,0.603,22,Tuesday,2024-03
2024-03-13 00:00:00,Twitter,Image,2857,310,31,92,108,8,433,15.16,0.28,0,Wednesday,2024-03
2024-03-13 02:00:00,Twitter,Carousel,4151,335,40,130,132,27,505,12.17,0.65,2,Wednesday,2024-03
2024-03-13 04:00:00,Instagram,Image,4869,561,35,139,118,36,735,15.1,0.739,4,Wednesday,2024-03
2024-03-13 06:00:00,Instagram,Story,3310,219,51,101,249,23,371,11.21,0.695,6,Wednesday,2024-03
2024-03-13 08:00:00,Facebook,Image,1375,185,28,29,97,7,242,17.6,0.509,8,Wednesday,2024-03
2024-03-13 10:00:00,Facebook,Image,4002,491,85,70,248,16,646,16.14,0.4,10,Wednesday,2024-03
2024-03-13 12:00:00,Instagram,Story,3205,360,30,32,201,9,422,13.17,0.281,12,Wednesday,2024-03
2024-03-13 14:00:00,Instagram,Text,1859,93,18,46,90,2,157,8.45,0.108,14,Wednesday,2024-03
2024-03-13 16:00:00,Twitter,Story,1935,164,33,30,60,20,227,11.73,1.034,16,Wednesday,2024-03
2024-03-13 18:00:00,Twitter,Image,2278,149,28,102,136,10,279,12.25,0.439,18,Wednesday,2024-03
2024-03-13 20:00:00,Instagram,Story,3973,481,95,186,296,26,762,19.18,0.654,20,Wednesday,2024-03
2024-03-13 22:00:00,Instagram,Image,5884,447,84,221,429,19,752,12.78,0.323,22,Wednesday,2024-03
2024-03-14 00:00:00,Twitter,Image,2752,140,29,95,187,29,264,9.59,1.054,0,Thursday,2024-03
2024-03-14 02:00:00,Twitter,Video,4870,498,24,84,126,24,606,12.44,0.493,2,Thursday,2024-03
2024-03-14 04:00:00,Instagram,Carousel,5367,401,46,192,256,34,639,11.91,0.634,4,Thursday,2024-03
2024-03-14 06:00:00,Instagram,Video,7201,596,173,133,367,65,902,12.53,0.903,6,Thursday,2024-03
2024-03-14 08:00:00,Instagram,Image,5102,396,72,69,288,21,537,10.53,0.412,8,Thursday,2024-03
2024-03-14 10:00:00,Twitter,Story,2959,165,47,92,72,25,304,10.27,0.845,10,Thursday,2024-03
2024-03-14 12:00:00,Instagram,Video,6258,544,121,195,273,28,860,13.74,0.447,12,Thursday,2024-03
2024-03-14 14:00:00,Instagram,Video,7574,765,180,279,185,45,1224,16.16,0.594,14,Thursday,2024-03
2024-03-14 16:00:00,Facebook,Video,5292,433,73,187,351,7,693,13.1,0.132,16,Thursday,2024-03
2024-03-14 18:00:00,Instagram,Text,2377,236,20,56,97,14,312,13.13,0.589,18,Thursday,2024-03
2024-03-14 20:00:00,Twitter,Image,2611,142,14,75,201,5,231,8.85,0.191,20,Thursday,2024-03
2024-03-14 22:00:00,Instagram,Image,4251,572,83,150,249,42,805,18.94,0.988,22,Thursday,2024-03
2024-03-15 00:00:00,Instagram,Story,4059,445,67,175,98,34,687,16.93,0.838,0,Friday,2024-03
2024-03-15 02:00:00,Instagram,Story,3265,304,41,77,186,35,422,12.92,1.072,2,Friday,2024-03
2024-03-15 04:00:00,Twitter,Image,4251,340,29,52,98,22,421,9.9,0.518,4,Friday,2024-03
2024-03-15 06:00:00,Facebook,Carousel,3627,267,70,144,83,12,481,13.26,0.331,6,Friday,2024-03
2024-03-15 08:00:00,Facebook,Story,2810,153,21,134,191,8,308,10.96,0.285,8,Friday,2024-03
2024-03-15 10:00:00,Instagram,Carousel,4473,360,54,186,226,10,600,13.41,0.224,10,Friday,2024-03
2024-03-15 12:00:00,Twitter,Video,4607,305,57,137,186,16,499,10.83,0.347,12,Friday,2024-03
2024-03-15 14:00:00,Instagram,Story,5236,418,28,214,158,7,660,12.61,0.134,14,Friday,2024-03
2024-03-15 16:00:00,Instagram,Image,5451,661,81,99,350,47,841,15.43,0.862,16,Friday,2024-03
2024-03-15 18:00:00,Facebook,Image,3333,215,76,47,263,34,338,10.14,1.02,18,Friday,2024-03
2024-03-15 20:00:00,Instagram,Image,4817,540,42,133,117,25,715,14.84,0.519,20,Friday,2024-03
2024-03-15 22:00:00,Instagram,Video,7335,837,93,170,408,77,1100,15.0,1.05,22,Friday,2024-03
2024-03-16 00:00:00,Instagram,Video,7096,396,134,100,424,29,630,8.88,0.409,0,Saturday,2024-03
2024-03-16 02:00:00,Instagram,Story,3642,218,86,39,168,4,343,9.42,0.11,2,Saturday,2024-03
2024-03-16 04:00:00,Instagram,Video,7388,533,56,185,445,70,774,10.48,0.947,4,Saturday,2024-03
2024-03-16 06:00:00,Twitter,Image,249,23,4,4,9,0,31,12.45,0.0,6,Saturday,2024-03
2024-03-16 08:00:00,Twitter,Image,2557,235,41,122,81,20,398,15.57,0.782,8,Saturday,2024-03
2024-03-16 10:00:00,Facebook,Video,3894,474,63,78,139,5,615,15.79,0.128,10,Saturday,2024-03
2024-03-16 12:00:00,Facebook,Text,2538,113,23,97,169,15,233,9.18,0.591,12,Saturday,2024-03
2024-03-16 14:00:00,Instagram,Video,6517,715,83,106,286,48,904,13.87,0.737,14,Saturday,2024-03
2024-03-16 16:00:00,Instagram,Image,2845,258,15,64,196,20,337,11.85,0.703,16,Saturday,2024-03
2024-03-16 18:00:00,Instagram,Image,4571,388,48,100,196,46,536,11.73,1.006,18,Saturday,2024-03
2024-03-16 20:00:00,Twitter,Video,5069,402,111,137,269,17,650,12.82,0.335,20,Saturday,2024-03
2024-03-16 22:00:00,Instagram,Video,7586,867,118,321,507,25,1306,17.22,0.33,22,Saturday,2024-03
2024-03-17 00:00:00,Twitter,Carousel,4874,363,41,49,229,23,453,9.29,0.472,0,Sunday,2024-03
2024-03-17 02:00:00,Twitter,Text,2433,232,21,107,86,8,360,14.8,0.329,2,Sunday,2024-03
2024-03-17 04:00:00,Twitter,Video,4948,304,51,83,312,46,438,8.85,0.93,4,Sunday,2024-03
2024-03-17 06:00:00,Twitter,Carousel,1279,110,24,50,36,14,184,14.39,1.095,6,Sunday,2024-03
2024-03-17 08:00:00,Instagram,Carousel,5450,319,40,84,353,33,443,8.13,0.606,8,Sunday,2024-03
2024-03-17 10:00:00,Facebook,Story,2954,349,58,100,180,3,507,17.16,0.102,10,Sunday,2024-03
2024-03-17 12:00:00,Facebook,Image,3625,148,20,159,221,14,327,9.02,0.386,12,Sunday,2024-03
2024-03-17 14:00:00,Instagram,Image,3372,366,70,75,74,37,511,15.15,1.097,14,Sunday,2024-03
2024-03-17 16:00:00,Facebook,Image,2190,195,44,41,79,8,280,12.79,0.365,16,Sunday,2024-03
2024-03-17 18:00:00,Twitter,Carousel,3920,545,35,129,296,10,709,18.09,0.255,18,Sunday,2024-03
2024-03-17 20:00:00,Facebook,Story,2322,240,46,114,71,21,400,17.23,0.904,20,Sunday,2024-03
2024-03-17 22:00:00,Facebook,Video,4746,350,40,127,320,29,517,10.89,0.611,22,Sunday,2024-03
2024-03-18 00:00:00,Twitter,Image,3332,266,57,81,145,28,404,12.12,0.84,0,Monday,2024-03
2024-03-18 02:00:00,Instagram,Text,2710,362,42,110,68,9,514,18.97,0.332,2,Monday,2024-03
2024-03-18 04:00:00,Instagram,Story,3726,243,57,39,133,24,339,9.1,0.644,4,Monday,2024-03
2024-03-18 06:00:00,Twitter,Text,1921,186,45,68,86,21,299,15.56,1.093,6,Monday,2024-03
2024-03-18 08:00:00,Twitter,Story,2375,126,43,76,160,21,245,10.32,0.884,8,Monday,2024-03
2024-03-18 10:00:00,Instagram,Image,4979,510,123,156,133,50,789,15.85,1.004,10,Monday,2024-03
2024-03-18 12:00:00,Instagram,Carousel,6498,881,123,219,309,32,1223,18.82,0.492,12,Monday,2024-03
2024-03-18 14:00:00,Facebook,Carousel,3060,230,54,122,185,9,406,13.27,0.294,14,Monday,2024-03
2024-03-18 16:00:00,Facebook,Video,5654,495,88,230,337,31,813,14.38,0.548,16,Monday,2024-03
2024-03-18 18:00:00,Twitter,Image,3175,411,26,158,86,3,595,18.74,0.094,18,Monday,2024-03
2024-03-18 20:00:00,Instagram,Carousel,5617,634,119,249,446,23,1002,17.84,0.409,20,Monday,2024-03
2024-03-18 22:00:00,Instagram,Video,7555,838,55,198,535,38,1091,14.44,0.503,22,Monday,2024-03
2024-03-19 00:00:00,Instagram,Story,4136,432,101,50,225,43,583,14.1,1.04,0,Tuesday,2024-03
2024-03-19 02:00:00,Facebook,Carousel,5725,504,37,185,228,15,726,12.68,0.262,2,Tuesday,2024-03
2024-03-19 04:00:00,Instagram,Text,2759,367,58,104,56,15,529,19.17,0.544,4,Tuesday,2024-03
2024-03-19 06:00:00,Twitter,Video,6074,362,141,103,225,40,606,9.98,0.659,6,Tuesday,2024-03
2024-03-19 08:00:00,Instagram,Image,3833,382,25,47,162,34,454,11.84,0.887,8,Tuesday,2024-03
2024-03-19 10:00:00,Twitter,Carousel,3616,345,48,117,151,40,510,14.1,1.106,10,Tuesday,2024-03
2024-03-19 12:00:00,Twitter,Image,3324,429,70,57,125,29,556,16.73,0.872,12,Tuesday,2024-03
2024-03-19 14:00:00,Facebook,Carousel,3321,160,70,128,211,6,358,10.78,0.181,14,Tuesday,2024-03
2024-03-19 16:00:00,Instagram,Story,4820,593,28,52,204,12,673,13.96,0.249,16,Tuesday,2024-03
2024-03-19 18:00:00,Instagram,Video,8132,779,189,208,574,8,1176,14.46,0.098,18,Tuesday,2024-03
2024-03-19 20:00:00,Instagram,Image,5013,249,85,140,382,11,474,9.46,0.219,20,Tuesday,2024-03
2024-03-19 22:00:00,Facebook,Image,2583,158,14,70,94,27,242,9.37,1.045,22,Tuesday,2024-03
2024-03-20 00:00:00,Facebook,Image,4074,379,27,113,325,41,519,12.74,1.006,0,Wednesday,2024-03
2024-03-20 02:00:00,Twitter,Text,3092,399,66,43,104,3,508,16.43,0.097,2,Wednesday,2024-03
2024-03-20 04:00:00,Twitter,Story,2359,205,43,106,153,26,354,15.01,1.102,4,Wednesday,2024-03
2024-03-20 06:00:00,Twitter,Carousel,3898,176,20,142,145,14,338,8.67,0.359,6,Wednesday,2024-03
2024-03-20 08:00:00,Instagram,Carousel,4885,445,67,148,294,25,660,13.51,0.512,8,Wednesday,2024-03
2024-03-20 10:00:00,Facebook,Image,2091,136,17,50,134,19,203,9.71,0.909,10,Wednesday,2024-03
2024-03-20 12:00:00,Twitter,Text,995,98,16,29,52,6,143,14.37,0.603,12,Wednesday,2024-03
2024-03-20 14:00:00,Instagram,Carousel,6430,620,124,92,417,16,836,13.0,0.249,14,Wednesday,2024-03
2024-03-20 16:00:00,Twitter,Carousel,3103,274,67,149,180,15,490,15.79,0.483,16,Wednesday,2024-03
2024-03-20 18:00:00,Instagram,Story,3858,387,43,178,278,27,608,15.76,0.7,18,Wednesday,2024-03
2024-03-20 20:00:00,Instagram,Image,3544,153,75,99,140,21,327,9.23,0.593,20,Wednesday,2024-03
2024-03-20 22:00:00,Twitter,Story,2069,252,15,91,152,23,358,17.3,1.112,22,Wednesday,2024-03
2024-03-21 00:00:00,Instagram,Video,6127,474,71,104,345,38,649,10.59,0.62,0,Thursday,2024-03
2024-03-21 02:00:00,Twitter,Image,2811,355,15,100,184,26,470,16.72,0.925,2,Thursday,2024-03
2024-03-21 04:00:00,Instagram,Image,4768,633,55,143,99,5,831,17.43,0.105,4,Thursday,2024-03
2024-03-21 06:00:00,Instagram,Text,3151,201,22,64,96,4,287,9.11,0.127,6,Thursday,2024-03
2024-03-21 08:00:00,Instagram,Story,3498,459,79,126,211,3,664,18.98,0.086,8,Thursday,2024-03
2024-03-21 10:00:00,Instagram,Carousel,6224,861,140,285,370,29,1286,20.66,0.466,10,Thursday,2024-03
2024-03-21 12:00:00,Twitter,Carousel,3905,375,27,183,111,13,585,14.98,0.333,12,Thursday,2024-03
2024-03-21 14:00:00,Instagram,Carousel,6330,606,128,220,214,6,954,15.07,0.095,14,Thursday,2024-03
2024-03-21 16:00:00,Twitter,Text,1780,232,23,55,86,10,310,17.42,0.562,16,Thursday,2024-03
2024-03-21 18:00:00,Twitter,Image,4288,503,66,97,152,6,666,15.53,0.14,18,Thursday,2024-03
2024-03-21 20:00:00,Twitter,Image,2044,112,36,76,133,13,224,10.96,0.636,20,Thursday,2024-03
2024-03-21 22:00:00,Facebook,Video,4835,625,114,204,281,20,943,19.5,0.414,22,Thursday,2024-03
2024-03-22 00:00:00,Twitter,Story,2663,121,65,89,142,21,275,10.33,0.789,0,Friday,2024-03
2024-03-22 02:00:00,Instagram,Carousel,4738,425,26,163,298,26,614,12.96,0.549,2,Friday,2024-03
2024-03-22 04:00:00,Instagram,Image,3875,240,31,96,274,39,367,9.47,1.006,4,Friday,2024-03
2024-03-22 06:00:00,Instagram,Video,7788,609,130,302,268,22,1041,13.37,0.282,6,Friday,2024-03
2024-03-22 08:00:00,Twitter,Story,2943,406,34,112,98,11,552,18.76,0.374,8,Friday,2024-03
2024-03-22 10:00:00,Instagram,Video,7456,679,84,124,266,10,887,11.9,0.134,10,Friday,2024-03
2024-03-22 12:00:00,Twitter,Carousel,4101,202,34,57,232,8,293,7.14,0.195,12,Friday,2024-03
2024-03-22 14:00:00,Twitter,Text,3431,396,18,68,251,30,482,14.05,0.874,14,Friday,2024-03
2024-03-22 16:00:00,Instagram,Image,5467,547,101,271,185,42,919,16.81,0.768,16,Friday,2024-03
